mode,run_id,shared_prefix_tokens_target,shared_prefix_tokens_actual,unique_suffix_tokens_target,unique_suffix_tokens_actual,num_requests,output_tokens,repeat,total_e2e_latency,per_request_latency_mean,per_request_ttft_mean,per_request_decode_time_mean,prefix_token_ids_exact_match,client_repeated_prefix_tokens,stream,output_length_control_requested,num_success,num_failed,status,error,prefix_cache_queries_delta,prefix_cache_hits_delta,cached_prompt_tokens_delta,prompt_tokens_delta,generation_tokens_delta,num_requests_running_delta,num_requests_waiting_delta,gpu_kv_cache_usage_delta,request_queue_time_delta,request_prefill_time_delta,request_decode_time_delta,ttft_delta,tpot_delta,e2e_latency_delta,prefix_cache_metrics_reliable,metrics_error
prefix,pr2_v2_noprefix,1024,1036,1024,1032,2,128,0,1.4158875942230225,1.4062749147415161,0.17999160289764404,1.226283311843872,True,1024,True,True,2,0,ok,,0.0,0.0,0.0,4194.0,256.0,0.0,0.0,0.0,1.054815948009491e-05,0.2701460300013423,2.455688728019595,0.31928515434265137,0.0,2.7749903202056885,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,2,128,1,1.460641860961914,1.4451885223388672,0.20492088794708252,1.2402676343917847,True,1024,True,True,2,0,ok,,0.0,0.0,0.0,4194.0,256.0,0.0,0.0,0.0,1.190556213259697e-05,0.2822256572544575,2.483613884076476,0.35048508644104004,0.0,2.833847761154175,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,2,128,2,1.497037410736084,1.4820160865783691,0.23337137699127197,1.2486447095870972,True,1024,True,True,2,0,ok,,0.0,0.0,0.0,4194.0,256.0,0.0,0.0,0.0,1.2683682143688202e-05,0.3387150429189205,2.499787759501487,0.4095420837402344,0.0,2.9093964099884033,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,4,128,0,1.5507407188415527,1.5211520195007324,0.29201745986938477,1.2291345596313477,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,8388.0,512.0,0.0,0.0,0.0,4.579965025186539e-05,0.862385752145201,4.937488681171089,0.990086555480957,0.0,5.928214073181152,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,4,128,1,1.6743180751800537,1.643586277961731,0.38522869348526,1.258357584476471,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,8388.0,512.0,0.0,0.0,0.0,3.321003168821335e-05,1.239920871797949,5.044758822768927,1.3631725311279297,0.0,6.407956838607788,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,4,128,2,1.5745573043823242,1.5501110553741455,0.3110364079475403,1.2390746474266052,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,8388.0,512.0,0.0,0.0,0.0,7.383013144135475e-05,0.8262845468707383,4.966466414742172,1.083327293395996,0.0,6.0497918128967285,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,8,128,0,1.9860775470733643,1.9395062327384949,0.5310462713241577,1.4084599614143372,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,16776.0,1024.0,0.0,0.0,0.0,0.16799160232767463,3.093722539022565,11.296940290369093,3.661853313446045,0.0,14.958035707473755,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,8,128,1,1.9957401752471924,1.9361534118652344,0.558539628982544,1.3776137828826904,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,16776.0,1024.0,0.0,0.0,0.0,0.1512073976919055,3.0441394397057593,11.044757163152099,3.8754899501800537,0.0,14.920584440231323,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,8,128,2,2.3128082752227783,2.255045861005783,0.8507531583309174,1.4042927026748657,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,16776.0,1024.0,0.0,0.0,0.0,0.3695477186702192,5.284263785928488,11.26040376862511,6.21526575088501,0.0,17.475804805755615,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,2,128,0,1.904625415802002,1.8905656337738037,0.5262095928192139,1.3643560409545898,True,4096,True,True,2,0,ok,,0.0,0.0,0.0,8802.0,256.0,0.0,0.0,0.0,1.2100208550691605e-05,0.9009335287846625,2.737140221055597,0.9943158626556396,0.0,3.7313778400421143,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,2,128,1,1.643486499786377,1.6269288063049316,0.3665475845336914,1.2603812217712402,True,4096,True,True,2,0,ok,,0.0,0.0,0.0,8802.0,256.0,0.0,0.0,0.0,1.1294148862361908e-05,0.5651278831064701,2.528500137850642,0.6712424755096436,0.0,3.1996939182281494,True,
