config_id,total_sessions,active_session_limit,effective_regions,arrival_pattern,memory_budget_gb,policy,throughput,mean_jct,p95_jct,p99_jct,ready_queue_wait,region_utilization,domain_cache_hit_rate,blocked_session_fraction,remote_kv_bytes,memory_occupancy,starvation_count,completed_sessions
aligned_v8:ts16:al8:er2:arrbursty:mem64,16,8,2,bursty,64,taps_unified_v5,0.11549165069866954,40.75169032039511,109.00074531138176,132.6306716374243,262.9668820067255,0.537530772867224,0.9847316318406465,0.21665793537519268,19816308736.0,5982928896,0,16
aligned_v8:ts16:al8:er2:arrbursty:mem64,16,8,2,bursty,64,taps_unified_adaptive_v6,0.11837553151574572,38.894091176679424,106.09993971262622,129.35044223575397,233.1921643625157,0.5511497143384615,0.9819720891105469,0.22206798588461052,13430939648.0,5982928896,0,16
aligned_v8:ts16:al8:er4:arrclosed_loop:mem64,16,8,4,closed_loop,64,reactive_admission,0.1189851146660929,30.80789888909902,96.36369197293612,126.8492200067666,66.20775004930584,0.34690762776963796,0.9772236326217909,0.2232115406437188,42043817984.0,5982928896,0,16
aligned_v8:ts16:al8:er4:arrclosed_loop:mem64,16,8,4,closed_loop,64,acd_nisp,0.1189851146660929,30.80789888909902,96.36369197293612,126.8492200067666,66.20775004930584,0.34690762776963796,0.9772236326217909,0.2232115406437188,42043817984.0,5982928896,0,16
aligned_v8:ts16:al8:er4:arrclosed_loop:mem64,16,8,4,closed_loop,64,taps_domain_v4,0.1169102979901787,30.615613327801043,95.30788839991513,128.54722796098127,63.06022147595658,0.34098800950247365,0.9742432663852544,0.2193192636300456,33229127680.0,5982928896,0,16
aligned_v8:ts16:al8:er4:arrclosed_loop:mem64,16,8,4,closed_loop,64,taps_admission_v4,0.11914857134185314,31.89211346801686,95.2781630030865,126.48453297135772,83.75260104115125,0.34701666279185683,0.9819720891105469,0.2235181791381836,39042547712.0,5982928896,0,16
aligned_v8:ts16:al8:er4:arrclosed_loop:mem64,16,8,4,closed_loop,64,taps_unified_v5,0.10965224780658203,32.390255644751875,100.56579003300237,136.8458311258802,91.75550882780686,0.3193029929520054,0.9821914104162598,0.20570343808668706,34233221120.0,5982928896,0,16
aligned_v8:ts16:al8:er4:arrclosed_loop:mem64,16,8,4,closed_loop,64,taps_unified_adaptive_v6,0.11225444412448743,32.300851586973586,96.78582091814559,133.38383011950165,90.3510562886343,0.32683486024380676,0.9821914104162598,0.21058505921053172,29030744064.0,5982928896,0,16
aligned_v8:ts16:al4:er2:arrclosed_loop:mem8,16,4,2,closed_loop,8,reactive_admission,0.12525563606709525,26.096715754074346,94.72619467706691,121.13624927161467,28.48538627167308,0.5829825669661756,0.9847316318406465,0.4699495996504273,20196843520.0,5982928896,0,16
aligned_v8:ts16:al4:er2:arrclosed_loop:mem8,16,4,2,closed_loop,8,acd_nisp,0.12525563606709525,26.096715754074346,94.72619467706691,121.13624927161467,28.48538627167308,0.5829825669661756,0.9847316318406465,0.4699495996504273,20196843520.0,5982928896,0,16
aligned_v8:ts16:al4:er2:arrclosed_loop:mem8,16,4,2,closed_loop,8,taps_domain_v4,0.12270631880583699,26.15815439631377,94.04833506705491,123.12377344711419,29.50437328478384,0.5709792478508908,0.9847316318406465,0.46038475559288344,13003096064.0,5982928896,0,16
aligned_v8:ts16:al4:er2:arrclosed_loop:mem8,16,4,2,closed_loop,8,taps_admission_v4,0.11231441026002917,27.41329343384262,90.86123709446721,120.04440274284893,49.63474229500587,0.522454453781728,0.987216271838243,0.4213951067910504,18657673216.0,5982928896,0,16
aligned_v8:ts16:al4:er2:arrclosed_loop:mem8,16,4,2,closed_loop,8,taps_unified_v5,0.11187961996422412,27.357211405767245,89.90505604588103,120.15328552066649,48.74525529475977,0.520404574278148,0.987216271838243,0.41976380674052005,17092583424.0,5982928896,0,16
aligned_v8:ts16:al4:er2:arrclosed_loop:mem8,16,4,2,closed_loop,8,taps_unified_adaptive_v6,0.11075488627157312,27.537877505298304,91.15431780048075,121.61882163084054,51.641710078936725,0.5151528458679263,0.987216271838243,0.41554389165189637,15933145088.0,5982928896,0,16
aligned_v8:ts128:al16:er2:arrclosed_loop:mem16,128,16,2,closed_loop,16,reactive_admission,0.14917070221967874,63.063722647768884,124.65171886559449,279.9278525603941,4793.133182248415,0.7751596933185129,0.9930033832779617,0.14194010217393987,161308098560.0,16559915008,0,128
aligned_v8:ts128:al16:er2:arrclosed_loop:mem16,128,16,2,closed_loop,16,acd_nisp,0.14917070221967874,63.063722647768884,124.65171886559449,279.9278525603941,4793.133182248415,0.7751596933185129,0.9930033832779617,0.14194010217393987,161308098560.0,16559915008,0,128
aligned_v8:ts128:al16:er2:arrclosed_loop:mem16,128,16,2,closed_loop,16,taps_domain_v4,0.15491027512561648,67.87670147343617,235.13320271867752,328.87817829472976,5409.473562985939,0.8048162753297564,0.9942777413811743,0.14740146658787082,172876734464.0,16559915008,2,128
aligned_v8:ts128:al16:er2:arrclosed_loop:mem16,128,16,2,closed_loop,16,taps_admission_v4,0.1912664824250209,63.739634887088634,134.22394220525143,288.6772144584213,4880.150806840445,0.9935345528954374,0.9948254718129965,0.18199541635110797,157378887680.0,16559915008,0,128
aligned_v8:ts128:al16:er2:arrclosed_loop:mem16,128,16,2,closed_loop,16,taps_unified_v5,0.14810975681564748,75.53960920740656,163.11709506040316,291.09520847852406,4238.195046712979,0.7748723913013326,0.9915457917360044,0.1712754970440234,103773659136.0,15835373568,39,91
aligned_v8:ts128:al16:er2:arrclosed_loop:mem16,128,16,2,closed_loop,16,taps_unified_adaptive_v6,0.13466482395536816,68.22209058832487,149.9587231286721,277.3646405817568,3215.9261329808314,0.6973008443478271,0.9911143212037459,0.16092360411090154,72469340160.0,15045058560,47,83
aligned_v8:ts16:al8:er8:arrbursty:mem8,16,8,8,bursty,8,reactive_admission,0.11263138721338779,31.931574072473545,96.77049892328418,132.9991530569701,0.0,0.2382699953810427,0.9719253706680286,0.21129219008017514,63753109504.0,5982928896,0,16
aligned_v8:ts16:al8:er8:arrbursty:mem8,16,8,8,bursty,8,acd_nisp,0.11263138721338779,31.931574072473545,96.77049892328418,132.9991530569701,0.0,0.2382699953810427,0.9719253706680286,0.21129219008017514,63753109504.0,5982928896,0,16
aligned_v8:ts16:al8:er8:arrbursty:mem8,16,8,8,bursty,8,taps_domain_v4,0.1126429488157364,31.929235548313546,96.76724880872419,132.98683857633006,0.0,0.23826152649371057,0.9719253706680286,0.21131387920557354,56269832192.0,5982928896,0,16
aligned_v8:ts16:al8:er8:arrbursty:mem8,16,8,8,bursty,8,taps_admission_v4,0.11263016419093157,31.90980851635922,96.67479429110318,132.98124617341387,0.0,0.2379609758256847,0.9797067704186634,0.2112898957366561,80920412160.0,5982928896,0,16
aligned_v8:ts16:al8:er8:arrbursty:mem8,16,8,8,bursty,8,taps_unified_v5,0.1126400402876343,31.90631506611922,96.66943929334317,132.9702108510459,0.0,0.23793265389200605,0.9797067704186634,0.21130842291769675,69741371392.0,5982928896,0,16
aligned_v8:ts16:al8:er8:arrbursty:mem8,16,8,8,bursty,8,taps_unified_adaptive_v6,0.1126400402876343,31.90631506611922,96.66943929334317,132.9702108510459,0.0,0.23793265389200605,0.9797067704186634,0.21130842291769675,69741371392.0,5982928896,0,16
aligned_v8:ts16:al4:er4:arrpoisson:mem8,16,4,4,poisson,8,reactive_admission,0.12223220391588849,26.65500106328425,90.43076659786566,122.74476602198317,0.0,0.3559189686739838,0.9822469918430501,0.45860591266241235,32963854336.0,5982928896,0,16
aligned_v8:ts16:al4:er4:arrpoisson:mem8,16,4,4,poisson,8,acd_nisp,0.12223220391588849,26.65500106328425,90.43076659786566,122.74476602198317,0.0,0.3559189686739838,0.9822469918430501,0.45860591266241235,32963854336.0,5982928896,0,16
aligned_v8:ts16:al4:er4:arrpoisson:mem8,16,4,4,poisson,8,taps_domain_v4,0.12224435585725309,26.64884206680425,90.42050259530566,122.73230345046316,0.0,0.3557661273793364,0.9822469918430501,0.4586515058202021,13255065600.0,5982928896,0,16
aligned_v8:ts16:al4:er4:arrpoisson:mem8,16,4,4,poisson,8,taps_admission_v4,0.11039419039823285,26.643450678705452,90.42618330698566,122.74313738070316,0.0,0.3211299535456913,0.987216271838243,0.4141905882270429,34221350912.0,5982928896,0,16
aligned_v8:ts16:al4:er4:arrpoisson:mem8,16,4,4,poisson,8,taps_unified_v5,0.11040314812494588,26.636240943025452,90.42186480202565,122.73286605244716,0.0,0.3209570166462269,0.987216271838243,0.4142241969349201,11150196736.0,5982928896,0,16
