total_sessions,active_session_limit,effective_regions,policy,throughput,mean_jct,p95_jct,p99_jct,region_utilization,ready_queue_empty_time,blocked_session_fraction,completed_sessions,admission_count,eviction_count,admission_throughput_gain,admission_p95_jct_gain,admission_region_util_gain
16,8,2,reactive_admission,0.12112486791577545,35.317529485792576,102.94930655037228,126.26593113993397,0.477420012626807,74.6358472054901,0.054841820478517864,16,16,0,0.3491156995557384,0.08580007715511953,0.04768526023606534
16,8,2,taps_admission,0.1193022857188748,37.45356194348644,96.91730638147628,126.67394546837566,0.4702362094125674,78.17404244555703,0.07560601703779024,16,16,0,0.3491156995557384,0.08580007715511953,0.04768526023606534
16,8,4,static_admission,0.10161985048939466,28.70008016837481,90.53231896967588,118.63864450346935,0.24278847614881788,125.98952754043398,0.07354485487746186,16,16,0,0.25495986122365943,0.015449676982201514,0.00854231302812769
16,8,4,reactive_admission,0.12842001500776876,25.205311428523906,88.95540011754505,117.46401651417726,0.25308710854147637,100.3745327313545,0.08920821398814759,16,16,0,0.25495986122365943,0.015449676982201514,0.00854231302812769
16,8,4,taps_admission,0.12752883346773974,26.26638488689921,89.13362388514476,118.19618360406308,0.25133078917694557,99.66988076475248,0.06369205052002229,16,16,0,0.25495986122365943,0.015449676982201514,0.00854231302812769
16,8,8,static_admission,0.10618281411144784,24.564429363155647,87.03031261142796,116.73540647690382,0.12684511690952588,147.96434044756487,0.07364026923377094,16,16,0,0.22838303978070595,0.012438283281773854,0.0016821743293422842
16,8,8,reactive_admission,0.13043316797068993,22.890799903634974,85.94780492906568,115.3241091160581,0.12852729123886814,121.51819903609241,0.09022809590446089,16,16,0,0.22838303978070595,0.012438283281773854,0.0016821743293422842
16,8,8,taps_admission,0.13043316797068993,22.890799903634978,85.94780492906568,115.3241091160581,0.12852729123886816,120.90880661626754,0.06165032763317112,16,16,0,0.22838303978070595,0.012438283281773854,0.0016821743293422842
16,8,16,static_admission,0.10618281411144784,24.564429363155647,87.03031261142796,116.73540647690382,0.06342255845476294,150.6835181746704,0.07364026923377094,16,16,0,0.22838303978070595,0.012438283281773854,0.0008410871646711421
16,8,16,reactive_admission,0.13043316797068993,22.890799903634974,85.94780492906568,115.3241091160581,0.06426364561943407,122.66818516280622,0.09022809590446089,16,16,0,0.22838303978070595,0.012438283281773854,0.0008410871646711421
16,8,16,taps_admission,0.13043316797068993,22.890799903634978,85.94780492906568,115.3241091160581,0.06426364561943408,122.66818516280622,0.06165032763317112,16,16,0,0.22838303978070595,0.012438283281773854,0.0008410871646711421
16,16,1,static_admission,0.0844529982646227,141.31623529160822,185.940171172524,188.75162893238436,0.8070948601525991,36.54674553871155,0.031077712726464205,16,16,0,0.023562952068501605,0.05738015442715243,-0.125655947279108
