mode,config_id,replicates,schedule_jsonl,cached_tokens,recompute_tokens,local_context_bytes,remote_context_bytes,schedule_remote_kv_bytes,simulator_remote_kv_bytes,schedule_match_error,model_side_latency,tool_latency,completed_sessions,total_sessions,starvation_count
nisp_only,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem16,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510583578624.0,510583578624.0,0.0,1164.8296415171842,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem16,3,,8719988.0,141818.0,500038991872.0,8132411392.0,9426006016.0,9426006016.0,0.0,379.2552059536972,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem16,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem16,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem32,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem32,3,,0.0,8861806.0,0.0,508171403264.0,512935886848.0,512935886848.0,0.0,1168.542484484883,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem32,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11778314240.0,11778314240.0,0.0,382.9680489213961,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem32,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510583578624.0,510583578624.0,0.0,1164.8296415171842,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem32,3,,8719988.0,141818.0,500038991872.0,8132411392.0,9426006016.0,9426006016.0,0.0,379.2552059536972,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem32,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem32,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem8,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem8,3,,0.0,8861806.0,0.0,508171403264.0,512935886848.0,512935886848.0,0.0,1168.542484484883,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem8,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11778314240.0,11778314240.0,0.0,382.9680489213961,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem8,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510583578624.0,510583578624.0,0.0,1164.8296415171842,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem8,3,,8719988.0,141818.0,500038991872.0,8132411392.0,9426006016.0,9426006016.0,0.0,379.2552059536972,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er2:arrbursty:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem64,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem64,3,,0.0,8861806.0,0.0,508171403264.0,512935886848.0,512935886848.0,0.0,1168.542484484883,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem64,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11778314240.0,11778314240.0,0.0,382.9680489213961,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem64,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510583578624.0,510583578624.0,0.0,1164.8296415171842,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem64,3,,8719988.0,141818.0,500038991872.0,8132411392.0,9426006016.0,9426006016.0,0.0,379.2552059536972,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem64,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem64,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem8,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem8,3,,0.0,8861806.0,0.0,508171403264.0,512935886848.0,512935886848.0,0.0,1168.542484484883,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem8,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11778314240.0,11778314240.0,0.0,382.9680489213961,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem8,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510583578624.0,510583578624.0,0.0,1164.8296415171842,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem8,3,,8719988.0,141818.0,500038991872.0,8132411392.0,9426006016.0,9426006016.0,0.0,379.2552059536972,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er2:arrclosed_loop:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem32,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem32,3,,0.0,8861806.0,0.0,508171403264.0,512935886848.0,512935886848.0,0.0,1168.542484484883,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem32,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11778314240.0,11778314240.0,0.0,382.9680489213961,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem32,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510583578624.0,510583578624.0,0.0,1164.8296415171842,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem32,3,,8719988.0,141818.0,500038991872.0,8132411392.0,9426006016.0,9426006016.0,0.0,379.2552059536972,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem32,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem32,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem8,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem8,3,,0.0,8861806.0,0.0,508171403264.0,512935886848.0,512935886848.0,0.0,1168.542484484883,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem8,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11778314240.0,11778314240.0,0.0,382.9680489213961,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem8,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510583578624.0,510583578624.0,0.0,1164.8296415171842,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem8,3,,8719988.0,141818.0,500038991872.0,8132411392.0,9426006016.0,9426006016.0,0.0,379.2552059536972,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er2:arrpoisson:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7709270015.999979,7709270015.999979,0.0,379.0881335507343,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem16,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem16,3,,0.0,8861806.0,0.0,508171403264.0,512928948224.0,512928948224.0,0.0,1166.164043242737,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem16,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11345347925.333334,11345347925.333334,0.0,381.93306880233746,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem16,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510576640000.0,510576640000.0,0.0,1162.4575215344933,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem16,3,,8719988.0,141818.0,500038991872.0,8132411392.0,8993039701.333334,8993039701.333334,0.0,378.2265470940934,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem16,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7653548851.199984,7653548851.199984,0.0,378.2170197702319,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem16,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7653548851.199984,7653548851.199984,0.0,378.2170197702319,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem8,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem8,3,,0.0,8861806.0,0.0,508171403264.0,512928948224.0,512928948224.0,0.0,1166.164043242737,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem8,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11345347925.333334,11345347925.333334,0.0,381.93306880233746,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem8,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510576640000.0,510576640000.0,0.0,1162.4575215344933,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem8,3,,8719988.0,141818.0,500038991872.0,8132411392.0,8993039701.333334,8993039701.333334,0.0,378.2265470940934,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7653548851.199984,7653548851.199984,0.0,378.2170197702319,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er4:arrbursty:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7653548851.199984,7653548851.199984,0.0,378.2170197702319,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem16,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem16,3,,0.0,8861806.0,0.0,508171403264.0,512928948224.0,512928948224.0,0.0,1166.164043242737,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem16,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11345347925.333334,11345347925.333334,0.0,381.93306880233746,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem16,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510576640000.0,510576640000.0,0.0,1162.4575215344933,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem16,3,,8719988.0,141818.0,500038991872.0,8132411392.0,8993039701.333334,8993039701.333334,0.0,378.2265470940934,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem16,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7653548851.199984,7653548851.199984,0.0,378.2170197702319,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem16,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7653548851.199984,7653548851.199984,0.0,378.2170197702319,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem32,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem32,3,,0.0,8861806.0,0.0,508171403264.0,512928948224.0,512928948224.0,0.0,1166.164043242737,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem32,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11345347925.333334,11345347925.333334,0.0,381.93306880233746,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem32,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510576640000.0,510576640000.0,0.0,1162.4575215344933,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem32,3,,8719988.0,141818.0,500038991872.0,8132411392.0,8993039701.333334,8993039701.333334,0.0,378.2265470940934,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem32,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7653548851.199984,7653548851.199984,0.0,378.2170197702319,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem32,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7653548851.199984,7653548851.199984,0.0,378.2170197702319,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem8,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem8,3,,0.0,8861806.0,0.0,508171403264.0,512928948224.0,512928948224.0,0.0,1166.164043242737,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem8,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11345347925.333334,11345347925.333334,0.0,381.93306880233746,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem8,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510576640000.0,510576640000.0,0.0,1162.4575215344933,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem8,3,,8719988.0,141818.0,500038991872.0,8132411392.0,8993039701.333334,8993039701.333334,0.0,378.2265470940934,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7653548851.199984,7653548851.199984,0.0,378.2170197702319,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er4:arrpoisson:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7653548851.199984,7653548851.199984,0.0,378.2170197702319,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem64,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem64,3,,0.0,8861806.0,0.0,508171403264.0,512936517632.0,512936517632.0,0.0,1165.572696255938,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem64,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11277561856.0,11277561856.0,0.0,381.9195873260988,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem64,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510584209408.0,510584209408.0,0.0,1161.8688866941125,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem64,3,,8719988.0,141818.0,500038991872.0,8132411392.0,8925253632.0,8925253632.0,0.0,378.2157777642733,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem64,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7479731732.48,7479731732.48,0.0,378.2070943843813,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem64,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7479731732.48,7479731732.48,0.0,378.2070943843813,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem8,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem8,3,,0.0,8861806.0,0.0,508171403264.0,512936517632.0,512936517632.0,0.0,1165.572696255938,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem8,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11277561856.0,11277561856.0,0.0,381.9195873260988,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem8,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510584209408.0,510584209408.0,0.0,1161.8688866941125,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem8,3,,8719988.0,141818.0,500038991872.0,8132411392.0,8925253632.0,8925253632.0,0.0,378.2157777642733,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7479731732.48,7479731732.48,0.0,378.2070943843813,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er8:arrbursty:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7479731732.48,7479731732.48,0.0,378.2070943843813,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er8:arrclosed_loop:mem8,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er8:arrclosed_loop:mem8,3,,0.0,8861806.0,0.0,508171403264.0,512936517632.0,512936517632.0,0.0,1165.572696255938,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er8:arrclosed_loop:mem8,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11277561856.0,11277561856.0,0.0,381.9195873260988,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er8:arrclosed_loop:mem8,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510584209408.0,510584209408.0,0.0,1161.8688866941125,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er8:arrclosed_loop:mem8,3,,8719988.0,141818.0,500038991872.0,8132411392.0,8925253632.0,8925253632.0,0.0,378.2157777642733,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er8:arrclosed_loop:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7479731732.48,7479731732.48,0.0,378.2070943843813,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er8:arrclosed_loop:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7479731732.48,7479731732.48,0.0,378.2070943843813,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem16,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem16,3,,0.0,8861806.0,0.0,508171403264.0,512936517632.0,512936517632.0,0.0,1165.572696255938,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem16,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11277561856.0,11277561856.0,0.0,381.9195873260988,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem16,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510584209408.0,510584209408.0,0.0,1161.8688866941125,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem16,3,,8719988.0,141818.0,500038991872.0,8132411392.0,8925253632.0,8925253632.0,0.0,378.2157777642733,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem16,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7479731732.48,7479731732.48,0.0,378.2070943843813,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem16,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7479731732.48,7479731732.48,0.0,378.2070943843813,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem32,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem32,3,,0.0,8861806.0,0.0,508171403264.0,512936517632.0,512936517632.0,0.0,1165.572696255938,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem32,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11277561856.0,11277561856.0,0.0,381.9195873260988,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem32,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510584209408.0,510584209408.0,0.0,1161.8688866941125,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem32,3,,8719988.0,141818.0,500038991872.0,8132411392.0,8925253632.0,8925253632.0,0.0,378.2157777642733,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem32,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7479731732.48,7479731732.48,0.0,378.2070943843813,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem32,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7479731732.48,7479731732.48,0.0,378.2070943843813,2829.621488213541,192.0,192.0,0.0
gpu_reactive,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem8,3,,0.0,8861806.0,0.0,0.0,0.0,0.0,0.0,1162.46023568,2855.5996928215027,192.0,192.0,0.0
naive_wafer,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem8,3,,0.0,8861806.0,0.0,508171403264.0,512936517632.0,512936517632.0,0.0,1165.572696255938,2855.5996928215027,192.0,192.0,0.0
acd_only,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem8,3,,8678967.0,182839.0,497686683648.0,10484719616.0,11277561856.0,11277561856.0,0.0,381.9195873260988,2855.5996928215027,192.0,192.0,0.0
nisp_only,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem8,3,,41021.0,8820785.0,2352308224.0,505819095040.0,510584209408.0,510584209408.0,0.0,1161.8688866941125,2855.5996928215027,192.0,192.0,0.0
acd_nisp,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem8,3,,8719988.0,141818.0,500038991872.0,8132411392.0,8925253632.0,8925253632.0,0.0,378.2157777642733,2855.5996928215027,192.0,192.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7479731732.48,7479731732.48,0.0,378.2070943843813,2855.5996928215027,192.0,192.0,0.0
full_agentweaver,aligned_v10_stratified:ts64:al4:er8:arrpoisson:mem8,3,,8719988.0,141818.0,500038991872.0,6668577340.0,7479731732.48,7479731732.48,0.0,378.2070943843813,2829.621488213541,192.0,192.0,0.0
