row_type,policy,event_id,actual_tool_class,actual_safe,predicted_top3,launched,tool_latency,tool_latency_hidden,wasted_speculative_work,speculation_hit,safety_violation,simulated_tool_jct,events,mean_jct,p95_jct,mean_jct_gain,p95_jct_gain,speculation_hit_rate,safe_coverage,cost_overhead,safety_violations,stp_gain
event,stp_top3_budgeted,django__django-11964:b3:tool8,file_read,false,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.26826047897338867,0.0,0.20526623725891113,false,0,0.26826047897338867,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11964:b3:tool8,file_read,false,"[""list_find"", ""file_read"", ""python_inspect""]",[],0.26826047897338867,0.0,0,false,0,0.26826047897338867,,,,,,,,,,
event,no_stp,django__django-11964:b3:tool9,list_find,true,"[""list_find"", ""file_read"", ""shell_other""]",[],0.2279195785522461,0.0,0,false,0,0.2279195785522461,,,,,,,,,,
event,stp_top1,django__django-11964:b3:tool9,list_find,true,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",0.2279195785522461,0.2279195785522461,0.0,true,0,0.0,,,,,,,,,,
event,stp_top3_budgeted,django__django-11964:b3:tool9,list_find,true,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",0.2279195785522461,0.2279195785522461,0.0,true,0,0.0,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11964:b3:tool9,list_find,true,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",0.2279195785522461,0.2279195785522461,0.0,true,0,0.0,,,,,,,,,,
event,no_stp,django__django-11999:b0:tool0,list_find,true,"[""grep_search"", ""file_read"", ""shell_other""]",[],0.17705154418945312,0.0,0,false,0,0.17705154418945312,,,,,,,,,,
event,stp_top1,django__django-11999:b0:tool0,list_find,true,"[""grep_search"", ""file_read"", ""shell_other""]","[""grep_search""]",0.17705154418945312,0.0,0.34839677810668945,false,0,0.17705154418945312,,,,,,,,,,
event,stp_top3_budgeted,django__django-11999:b0:tool0,list_find,true,"[""grep_search"", ""file_read"", ""shell_other""]","[""grep_search""]",0.17705154418945312,0.0,0.34839677810668945,false,0,0.17705154418945312,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b0:tool0,list_find,true,"[""grep_search"", ""file_read"", ""shell_other""]","[""list_find""]",0.17705154418945312,0.17705154418945312,0.0,true,0,0.0,,,,,,,,,,
event,no_stp,django__django-11999:b0:tool3,list_find,true,"[""list_find"", ""file_read"", ""python_inspect""]",[],0.16924238204956055,0.0,0,false,0,0.16924238204956055,,,,,,,,,,
event,stp_top1,django__django-11999:b0:tool3,list_find,true,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.16924238204956055,0.16924238204956055,0.0,true,0,0.0,,,,,,,,,,
event,stp_top3_budgeted,django__django-11999:b0:tool3,list_find,true,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.16924238204956055,0.16924238204956055,0.0,true,0,0.0,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b0:tool3,list_find,true,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.16924238204956055,0.16924238204956055,0.0,true,0,0.0,,,,,,,,,,
event,no_stp,django__django-11999:b0:tool4,list_find,true,"[""list_find"", ""file_read"", ""python_inspect""]",[],0.18145227432250977,0.0,0,false,0,0.18145227432250977,,,,,,,,,,
event,stp_top1,django__django-11999:b0:tool4,list_find,true,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.18145227432250977,0.18145227432250977,0.0,true,0,0.0,,,,,,,,,,
event,stp_top3_budgeted,django__django-11999:b0:tool4,list_find,true,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.18145227432250977,0.18145227432250977,0.0,true,0,0.0,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b0:tool4,list_find,true,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.18145227432250977,0.18145227432250977,0.0,true,0,0.0,,,,,,,,,,
event,no_stp,django__django-11999:b1:tool1,grep_search,true,"[""grep_search"", ""shell_other"", ""list_find""]",[],0.4698772430419922,0.0,0,false,0,0.4698772430419922,,,,,,,,,,
event,stp_top1,django__django-11999:b1:tool1,grep_search,true,"[""grep_search"", ""shell_other"", ""list_find""]","[""grep_search""]",0.4698772430419922,0.4698772430419922,0.0,true,0,0.0,,,,,,,,,,
event,stp_top3_budgeted,django__django-11999:b1:tool1,grep_search,true,"[""grep_search"", ""shell_other"", ""list_find""]","[""grep_search""]",0.4698772430419922,0.4698772430419922,0.0,true,0,0.0,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b1:tool1,grep_search,true,"[""grep_search"", ""shell_other"", ""list_find""]","[""grep_search""]",0.4698772430419922,0.4698772430419922,0.0,true,0,0.0,,,,,,,,,,
event,no_stp,django__django-11999:b1:tool4,list_find,true,"[""list_find"", ""python_inspect"", ""shell_other""]",[],0.18003559112548828,0.0,0,false,0,0.18003559112548828,,,,,,,,,,
event,stp_top1,django__django-11999:b1:tool4,list_find,true,"[""list_find"", ""python_inspect"", ""shell_other""]","[""list_find""]",0.18003559112548828,0.18003559112548828,0.0,true,0,0.0,,,,,,,,,,
event,stp_top3_budgeted,django__django-11999:b1:tool4,list_find,true,"[""list_find"", ""python_inspect"", ""shell_other""]","[""list_find""]",0.18003559112548828,0.18003559112548828,0.0,true,0,0.0,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b1:tool4,list_find,true,"[""list_find"", ""python_inspect"", ""shell_other""]","[""list_find""]",0.18003559112548828,0.18003559112548828,0.0,true,0,0.0,,,,,,,,,,
event,no_stp,django__django-11999:b1:tool9,python_inspect,false,"[""list_find"", ""python_inspect"", ""shell_other""]",[],0.1832888126373291,0.0,0,false,0,0.1832888126373291,,,,,,,,,,
event,stp_top1,django__django-11999:b1:tool9,python_inspect,false,"[""list_find"", ""python_inspect"", ""shell_other""]","[""list_find""]",0.1832888126373291,0.0,0.20526623725891113,false,0,0.1832888126373291,,,,,,,,,,
event,stp_top3_budgeted,django__django-11999:b1:tool9,python_inspect,false,"[""list_find"", ""python_inspect"", ""shell_other""]","[""list_find""]",0.1832888126373291,0.0,0.20526623725891113,false,0,0.1832888126373291,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b1:tool9,python_inspect,false,"[""list_find"", ""python_inspect"", ""shell_other""]",[],0.1832888126373291,0.0,0,false,0,0.1832888126373291,,,,,,,,,,
event,no_stp,django__django-11999:b2:tool9,test,false,"[""list_find"", ""shell_other"", ""file_read""]",[],1.2118945121765137,0.0,0,false,0,1.2118945121765137,,,,,,,,,,
event,stp_top1,django__django-11999:b2:tool9,test,false,"[""list_find"", ""shell_other"", ""file_read""]","[""list_find""]",1.2118945121765137,0.0,0.20526623725891113,false,0,1.2118945121765137,,,,,,,,,,
event,stp_top3_budgeted,django__django-11999:b2:tool9,test,false,"[""list_find"", ""shell_other"", ""file_read""]","[""list_find""]",1.2118945121765137,0.0,0.20526623725891113,false,0,1.2118945121765137,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b2:tool9,test,false,"[""list_find"", ""shell_other"", ""file_read""]",[],1.2118945121765137,0.0,0,false,0,1.2118945121765137,,,,,,,,,,
event,no_stp,django__django-12125:b0:tool4,python_inspect,false,"[""list_find"", ""file_read"", ""python_inspect""]",[],0.2643239498138428,0.0,0,false,0,0.2643239498138428,,,,,,,,,,
event,stp_top1,django__django-12125:b0:tool4,python_inspect,false,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.2643239498138428,0.0,0.20526623725891113,false,0,0.2643239498138428,,,,,,,,,,
event,stp_top3_budgeted,django__django-12125:b0:tool4,python_inspect,false,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.2643239498138428,0.0,0.20526623725891113,false,0,0.2643239498138428,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b0:tool4,python_inspect,false,"[""list_find"", ""file_read"", ""python_inspect""]",[],0.2643239498138428,0.0,0,false,0,0.2643239498138428,,,,,,,,,,
event,no_stp,django__django-12125:b0:tool6,python_inspect,false,"[""list_find"", ""file_read"", ""python_inspect""]",[],0.285991907119751,0.0,0,false,0,0.285991907119751,,,,,,,,,,
event,stp_top1,django__django-12125:b0:tool6,python_inspect,false,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.285991907119751,0.0,0.20526623725891113,false,0,0.285991907119751,,,,,,,,,,
event,stp_top3_budgeted,django__django-12125:b0:tool6,python_inspect,false,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.285991907119751,0.0,0.20526623725891113,false,0,0.285991907119751,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b0:tool6,python_inspect,false,"[""list_find"", ""file_read"", ""python_inspect""]",[],0.285991907119751,0.0,0,false,0,0.285991907119751,,,,,,,,,,
event,no_stp,django__django-12125:b1:tool2,file_read,false,"[""list_find"", ""file_read"", ""python_inspect""]",[],0.37554144859313965,0.0,0,false,0,0.37554144859313965,,,,,,,,,,
event,stp_top1,django__django-12125:b1:tool2,file_read,false,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.37554144859313965,0.0,0.20526623725891113,false,0,0.37554144859313965,,,,,,,,,,
event,stp_top3_budgeted,django__django-12125:b1:tool2,file_read,false,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.37554144859313965,0.0,0.20526623725891113,false,0,0.37554144859313965,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b1:tool2,file_read,false,"[""list_find"", ""file_read"", ""python_inspect""]",[],0.37554144859313965,0.0,0,false,0,0.37554144859313965,,,,,,,,,,
event,no_stp,django__django-12125:b1:tool3,file_read,false,"[""list_find"", ""file_read"", ""shell_other""]",[],0.2805771827697754,0.0,0,false,0,0.2805771827697754,,,,,,,,,,
event,stp_top1,django__django-12125:b1:tool3,file_read,false,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",0.2805771827697754,0.0,0.20526623725891113,false,0,0.2805771827697754,,,,,,,,,,
event,stp_top3_budgeted,django__django-12125:b1:tool3,file_read,false,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",0.2805771827697754,0.0,0.20526623725891113,false,0,0.2805771827697754,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b1:tool3,file_read,false,"[""list_find"", ""file_read"", ""shell_other""]",[],0.2805771827697754,0.0,0,false,0,0.2805771827697754,,,,,,,,,,
event,no_stp,django__django-12125:b1:tool9,list_find,true,"[""list_find"", ""file_read"", ""python_inspect""]",[],0.37767672538757324,0.0,0,false,0,0.37767672538757324,,,,,,,,,,
event,stp_top1,django__django-12125:b1:tool9,list_find,true,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.37767672538757324,0.37767672538757324,0.0,true,0,0.0,,,,,,,,,,
event,stp_top3_budgeted,django__django-12125:b1:tool9,list_find,true,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.37767672538757324,0.37767672538757324,0.0,true,0,0.0,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b1:tool9,list_find,true,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.37767672538757324,0.37767672538757324,0.0,true,0,0.0,,,,,,,,,,
event,no_stp,django__django-12125:b2:tool7,python_inspect,false,"[""shell_other"", ""file_read"", ""list_find""]",[],0.4622201919555664,0.0,0,false,0,0.4622201919555664,,,,,,,,,,
event,stp_top1,django__django-12125:b2:tool7,python_inspect,false,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",0.4622201919555664,0.0,0.24907588958740234,false,0,0.4622201919555664,,,,,,,,,,
event,stp_top3_budgeted,django__django-12125:b2:tool7,python_inspect,false,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",0.4622201919555664,0.0,0.24907588958740234,false,0,0.4622201919555664,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b2:tool7,python_inspect,false,"[""shell_other"", ""file_read"", ""list_find""]",[],0.4622201919555664,0.0,0,false,0,0.4622201919555664,,,,,,,,,,
event,no_stp,django__django-12125:b2:tool9,python_inspect,false,"[""shell_other"", ""file_read"", ""list_find""]",[],0.5145728588104248,0.0,0,false,0,0.5145728588104248,,,,,,,,,,
event,stp_top1,django__django-12125:b2:tool9,python_inspect,false,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",0.5145728588104248,0.0,0.24907588958740234,false,0,0.5145728588104248,,,,,,,,,,
event,stp_top3_budgeted,django__django-12125:b2:tool9,python_inspect,false,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",0.5145728588104248,0.0,0.24907588958740234,false,0,0.5145728588104248,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b2:tool9,python_inspect,false,"[""shell_other"", ""file_read"", ""list_find""]",[],0.5145728588104248,0.0,0,false,0,0.5145728588104248,,,,,,,,,,
event,no_stp,django__django-12125:b3:tool4,grep_search,false,"[""grep_search"", ""shell_other"", ""list_find""]",[],0.41765809059143066,0.0,0,false,0,0.41765809059143066,,,,,,,,,,
event,stp_top1,django__django-12125:b3:tool4,grep_search,false,"[""grep_search"", ""shell_other"", ""list_find""]","[""grep_search""]",0.41765809059143066,0.0,0.34839677810668945,false,0,0.41765809059143066,,,,,,,,,,
event,stp_top3_budgeted,django__django-12125:b3:tool4,grep_search,false,"[""grep_search"", ""shell_other"", ""list_find""]","[""grep_search""]",0.41765809059143066,0.0,0.34839677810668945,false,0,0.41765809059143066,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b3:tool4,grep_search,false,"[""grep_search"", ""shell_other"", ""list_find""]",[],0.41765809059143066,0.0,0,false,0,0.41765809059143066,,,,,,,,,,
event,no_stp,django__django-12125:b3:tool6,grep_search,false,"[""grep_search"", ""shell_other"", ""list_find""]",[],60.06476879119873,0.0,0,false,0,60.06476879119873,,,,,,,,,,
event,stp_top1,django__django-12125:b3:tool6,grep_search,false,"[""grep_search"", ""shell_other"", ""list_find""]","[""grep_search""]",60.06476879119873,0.0,0.34839677810668945,false,0,60.06476879119873,,,,,,,,,,
event,stp_top3_budgeted,django__django-12125:b3:tool6,grep_search,false,"[""grep_search"", ""shell_other"", ""list_find""]","[""grep_search""]",60.06476879119873,0.0,0.34839677810668945,false,0,60.06476879119873,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b3:tool6,grep_search,false,"[""grep_search"", ""shell_other"", ""list_find""]",[],60.06476879119873,0.0,0,false,0,60.06476879119873,,,,,,,,,,
event,no_stp,django__django-12125:b3:tool8,grep_search,false,"[""grep_search"", ""shell_other"", ""list_find""]",[],60.06462836265564,0.0,0,false,0,60.06462836265564,,,,,,,,,,
event,stp_top1,django__django-12125:b3:tool8,grep_search,false,"[""grep_search"", ""shell_other"", ""list_find""]","[""grep_search""]",60.06462836265564,0.0,0.34839677810668945,false,0,60.06462836265564,,,,,,,,,,
event,stp_top3_budgeted,django__django-12125:b3:tool8,grep_search,false,"[""grep_search"", ""shell_other"", ""list_find""]","[""grep_search""]",60.06462836265564,0.0,0.34839677810668945,false,0,60.06462836265564,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b3:tool8,grep_search,false,"[""grep_search"", ""shell_other"", ""list_find""]",[],60.06462836265564,0.0,0,false,0,60.06462836265564,,,,,,,,,,
event,no_stp,django__django-12308:b1:tool6,shell_other,false,"[""list_find"", ""file_read"", ""shell_other""]",[],0.24432778358459473,0.0,0,false,0,0.24432778358459473,,,,,,,,,,
event,stp_top1,django__django-12308:b1:tool6,shell_other,false,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",0.24432778358459473,0.0,0.20526623725891113,false,0,0.24432778358459473,,,,,,,,,,
event,stp_top3_budgeted,django__django-12308:b1:tool6,shell_other,false,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",0.24432778358459473,0.0,0.20526623725891113,false,0,0.24432778358459473,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12308:b1:tool6,shell_other,false,"[""list_find"", ""file_read"", ""shell_other""]",[],0.24432778358459473,0.0,0,false,0,0.24432778358459473,,,,,,,,,,
event,no_stp,django__django-12308:b1:tool8,file_read,true,"[""shell_other"", ""file_read"", ""list_find""]",[],0.24338293075561523,0.0,0,false,0,0.24338293075561523,,,,,,,,,,
event,stp_top1,django__django-12308:b1:tool8,file_read,true,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",0.24338293075561523,0.0,0.24907588958740234,false,0,0.24338293075561523,,,,,,,,,,
event,stp_top3_budgeted,django__django-12308:b1:tool8,file_read,true,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",0.24338293075561523,0.0,0.24907588958740234,false,0,0.24338293075561523,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12308:b1:tool8,file_read,true,"[""shell_other"", ""file_read"", ""list_find""]","[""file_read""]",0.24338293075561523,0.24338293075561523,0.0,true,0,0.0,,,,,,,,,,
event,no_stp,django__django-12308:b2:tool0,shell_other,false,"[""grep_search"", ""file_read"", ""shell_other""]",[],0.2982006072998047,0.0,0,false,0,0.2982006072998047,,,,,,,,,,
event,stp_top1,django__django-12308:b2:tool0,shell_other,false,"[""grep_search"", ""file_read"", ""shell_other""]","[""grep_search""]",0.2982006072998047,0.0,0.34839677810668945,false,0,0.2982006072998047,,,,,,,,,,
event,stp_top3_budgeted,django__django-12308:b2:tool0,shell_other,false,"[""grep_search"", ""file_read"", ""shell_other""]","[""grep_search""]",0.2982006072998047,0.0,0.34839677810668945,false,0,0.2982006072998047,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12308:b2:tool0,shell_other,false,"[""grep_search"", ""file_read"", ""shell_other""]",[],0.2982006072998047,0.0,0,false,0,0.2982006072998047,,,,,,,,,,
event,no_stp,django__django-12308:b2:tool4,grep_search,false,"[""list_find"", ""file_read"", ""shell_other""]",[],5.280783176422119,0.0,0,false,0,5.280783176422119,,,,,,,,,,
event,stp_top1,django__django-12308:b2:tool4,grep_search,false,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",5.280783176422119,0.0,0.20526623725891113,false,0,5.280783176422119,,,,,,,,,,
event,stp_top3_budgeted,django__django-12308:b2:tool4,grep_search,false,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",5.280783176422119,0.0,0.20526623725891113,false,0,5.280783176422119,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12308:b2:tool4,grep_search,false,"[""list_find"", ""file_read"", ""shell_other""]",[],5.280783176422119,0.0,0,false,0,5.280783176422119,,,,,,,,,,
event,no_stp,django__django-12308:b3:tool1,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]",[],0.23922276496887207,0.0,0,false,0,0.23922276496887207,,,,,,,,,,
event,stp_top1,django__django-12308:b3:tool1,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",0.23922276496887207,0.0,0.24907588958740234,false,0,0.23922276496887207,,,,,,,,,,
event,stp_top3_budgeted,django__django-12308:b3:tool1,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",0.23922276496887207,0.0,0.24907588958740234,false,0,0.23922276496887207,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12308:b3:tool1,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]",[],0.23922276496887207,0.0,0,false,0,0.23922276496887207,,,,,,,,,,
event,no_stp,django__django-12308:b3:tool7,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]",[],1.6289615631103516,0.0,0,false,0,1.6289615631103516,,,,,,,,,,
event,stp_top1,django__django-12308:b3:tool7,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",1.6289615631103516,0.0,0.24907588958740234,false,0,1.6289615631103516,,,,,,,,,,
event,stp_top3_budgeted,django__django-12308:b3:tool7,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",1.6289615631103516,0.0,0.24907588958740234,false,0,1.6289615631103516,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12308:b3:tool7,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]",[],1.6289615631103516,0.0,0,false,0,1.6289615631103516,,,,,,,,,,
event,no_stp,django__django-12308:b3:tool8,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]",[],1.6529104709625244,0.0,0,false,0,1.6529104709625244,,,,,,,,,,
event,stp_top1,django__django-12308:b3:tool8,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",1.6529104709625244,0.0,0.24907588958740234,false,0,1.6529104709625244,,,,,,,,,,
event,stp_top3_budgeted,django__django-12308:b3:tool8,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",1.6529104709625244,0.0,0.24907588958740234,false,0,1.6529104709625244,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12308:b3:tool8,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]",[],1.6529104709625244,0.0,0,false,0,1.6529104709625244,,,,,,,,,,
event,no_stp,django__django-12708:b0:tool2,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]",[],0.2540581226348877,0.0,0,false,0,0.2540581226348877,,,,,,,,,,
event,stp_top1,django__django-12708:b0:tool2,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",0.2540581226348877,0.0,0.24907588958740234,false,0,0.2540581226348877,,,,,,,,,,
event,stp_top3_budgeted,django__django-12708:b0:tool2,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]","[""shell_other""]",0.2540581226348877,0.0,0.24907588958740234,false,0,0.2540581226348877,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12708:b0:tool2,shell_other,false,"[""shell_other"", ""file_read"", ""list_find""]",[],0.2540581226348877,0.0,0,false,0,0.2540581226348877,,,,,,,,,,
event,no_stp,django__django-12708:b1:tool4,file_read,false,"[""list_find"", ""file_read"", ""shell_other""]",[],0.2519354820251465,0.0,0,false,0,0.2519354820251465,,,,,,,,,,
event,stp_top1,django__django-12708:b1:tool4,file_read,false,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",0.2519354820251465,0.0,0.20526623725891113,false,0,0.2519354820251465,,,,,,,,,,
event,stp_top3_budgeted,django__django-12708:b1:tool4,file_read,false,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",0.2519354820251465,0.0,0.20526623725891113,false,0,0.2519354820251465,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12708:b1:tool4,file_read,false,"[""list_find"", ""file_read"", ""shell_other""]",[],0.2519354820251465,0.0,0,false,0,0.2519354820251465,,,,,,,,,,
event,no_stp,django__django-12708:b1:tool5,python_inspect,false,"[""list_find"", ""file_read"", ""shell_other""]",[],0.2556955814361572,0.0,0,false,0,0.2556955814361572,,,,,,,,,,
event,stp_top1,django__django-12708:b1:tool5,python_inspect,false,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",0.2556955814361572,0.0,0.20526623725891113,false,0,0.2556955814361572,,,,,,,,,,
event,stp_top3_budgeted,django__django-12708:b1:tool5,python_inspect,false,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",0.2556955814361572,0.0,0.20526623725891113,false,0,0.2556955814361572,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12708:b1:tool5,python_inspect,false,"[""list_find"", ""file_read"", ""shell_other""]",[],0.2556955814361572,0.0,0,false,0,0.2556955814361572,,,,,,,,,,
event,no_stp,django__django-12708:b1:tool9,list_find,true,"[""list_find"", ""python_inspect"", ""shell_other""]",[],0.23560261726379395,0.0,0,false,0,0.23560261726379395,,,,,,,,,,
event,stp_top1,django__django-12708:b1:tool9,list_find,true,"[""list_find"", ""python_inspect"", ""shell_other""]","[""list_find""]",0.23560261726379395,0.23560261726379395,0.0,true,0,0.0,,,,,,,,,,
event,stp_top3_budgeted,django__django-12708:b1:tool9,list_find,true,"[""list_find"", ""python_inspect"", ""shell_other""]","[""list_find""]",0.23560261726379395,0.23560261726379395,0.0,true,0,0.0,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12708:b1:tool9,list_find,true,"[""list_find"", ""python_inspect"", ""shell_other""]","[""list_find""]",0.23560261726379395,0.23560261726379395,0.0,true,0,0.0,,,,,,,,,,
event,no_stp,django__django-12708:b2:tool7,shell_other,false,"[""list_find"", ""file_read"", ""shell_other""]",[],0.24214553833007812,0.0,0,false,0,0.24214553833007812,,,,,,,,,,
event,stp_top1,django__django-12708:b2:tool7,shell_other,false,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",0.24214553833007812,0.0,0.20526623725891113,false,0,0.24214553833007812,,,,,,,,,,
event,stp_top3_budgeted,django__django-12708:b2:tool7,shell_other,false,"[""list_find"", ""file_read"", ""shell_other""]","[""list_find""]",0.24214553833007812,0.0,0.20526623725891113,false,0,0.24214553833007812,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12708:b2:tool7,shell_other,false,"[""list_find"", ""file_read"", ""shell_other""]",[],0.24214553833007812,0.0,0,false,0,0.24214553833007812,,,,,,,,,,
event,no_stp,django__django-12708:b3:tool7,python_inspect,false,"[""list_find"", ""file_read"", ""python_inspect""]",[],0.290111780166626,0.0,0,false,0,0.290111780166626,,,,,,,,,,
event,stp_top1,django__django-12708:b3:tool7,python_inspect,false,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.290111780166626,0.0,0.20526623725891113,false,0,0.290111780166626,,,,,,,,,,
event,stp_top3_budgeted,django__django-12708:b3:tool7,python_inspect,false,"[""list_find"", ""file_read"", ""python_inspect""]","[""list_find""]",0.290111780166626,0.0,0.20526623725891113,false,0,0.290111780166626,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12708:b3:tool7,python_inspect,false,"[""list_find"", ""file_read"", ""python_inspect""]",[],0.290111780166626,0.0,0,false,0,0.290111780166626,,,,,,,,,,
event,no_stp,django__django-12708:b3:tool8,python_inspect,false,"[""list_find"", ""python_inspect"", ""shell_other""]",[],0.25127506256103516,0.0,0,false,0,0.25127506256103516,,,,,,,,,,
event,stp_top1,django__django-12708:b3:tool8,python_inspect,false,"[""list_find"", ""python_inspect"", ""shell_other""]","[""list_find""]",0.25127506256103516,0.0,0.20526623725891113,false,0,0.25127506256103516,,,,,,,,,,
event,stp_top3_budgeted,django__django-12708:b3:tool8,python_inspect,false,"[""list_find"", ""python_inspect"", ""shell_other""]","[""list_find""]",0.25127506256103516,0.0,0.20526623725891113,false,0,0.25127506256103516,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12708:b3:tool8,python_inspect,false,"[""list_find"", ""python_inspect"", ""shell_other""]",[],0.25127506256103516,0.0,0,false,0,0.25127506256103516,,,,,,,,,,
event,no_stp,django__django-13028:b0:tool5,file_read,true,"[""grep_search"", ""shell_other"", ""list_find""]",[],0.24598312377929688,0.0,0,false,0,0.24598312377929688,,,,,,,,,,
event,stp_top1,django__django-13028:b0:tool5,file_read,true,"[""grep_search"", ""shell_other"", ""list_find""]","[""grep_search""]",0.24598312377929688,0.0,0.34839677810668945,false,0,0.24598312377929688,,,,,,,,,,
event,stp_top3_budgeted,django__django-13028:b0:tool5,file_read,true,"[""grep_search"", ""shell_other"", ""list_find""]","[""grep_search""]",0.24598312377929688,0.0,0.34839677810668945,false,0,0.24598312377929688,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-13028:b0:tool5,file_read,true,"[""grep_search"", ""shell_other"", ""list_find""]","[""file_read""]",0.24598312377929688,0.24598312377929688,0.0,true,0,0.0,,,,,,,,,,
