mode,run_id,shared_prefix_tokens_target,shared_prefix_tokens_actual,unique_suffix_tokens_target,unique_suffix_tokens_actual,num_requests,output_tokens,repeat,total_e2e_latency,per_request_latency_mean,per_request_ttft_mean,per_request_decode_time_mean,prefix_token_ids_exact_match,client_repeated_prefix_tokens,stream,output_length_control_requested,num_success,num_failed,status,error,prefix_cache_queries_delta,prefix_cache_hits_delta,cached_prompt_tokens_delta,prompt_tokens_delta,generation_tokens_delta,num_requests_running_delta,num_requests_waiting_delta,gpu_kv_cache_usage_delta,request_queue_time_delta,request_prefill_time_delta,request_decode_time_delta,ttft_delta,tpot_delta,e2e_latency_delta,prefix_cache_metrics_reliable,metrics_error
prefix,pr2_v2,4096,4108,256,264,2,128,0,1.2507925033569336,1.2389289140701294,0.09791791439056396,1.1410109996795654,True,4096,True,True,2,0,ok,,8802.0,8800.0,8800.0,8802.0,256.0,0.0,0.0,0.0,1.2623146176338196e-05,0.03280637972056866,2.2897970261983573,0.1462547779083252,0.0,2.4357035160064697,True,
prefix,pr2_v2,4096,4108,256,264,2,128,1,1.2580959796905518,1.2416467666625977,0.10025548934936523,1.1413912773132324,True,4096,True,True,2,0,ok,,8802.0,8800.0,8800.0,8802.0,256.0,0.0,0.0,0.0,1.0541640222072601e-05,0.03130579926073551,2.29019588092342,0.13910388946533203,0.0,2.4292967319488525,True,
prefix,pr2_v2,4096,4108,256,264,2,128,2,1.2520630359649658,1.2397825717926025,0.09890341758728027,1.1408791542053223,True,4096,True,True,2,0,ok,,8802.0,8800.0,8800.0,8802.0,256.0,0.0,0.0,0.0,2.221902832388878e-05,0.032109137158840895,2.2894281866028905,0.14707040786743164,0.0,2.436350107192993,True,
prefix,pr2_v2,4096,4108,256,264,4,128,0,1.3422143459320068,1.304319441318512,0.1560036540031433,1.1483157873153687,True,12288,True,True,4,0,ok,,17604.0,17600.0,17600.0,17604.0,512.0,0.0,0.0,0.0,7.054442539811134e-05,0.07488103676587343,4.6422627391293645,0.3903796672821045,0.0,5.031966209411621,True,
prefix,pr2_v2,4096,4108,256,264,4,128,1,1.339526891708374,1.3038502931594849,0.15237146615982056,1.1514788269996643,True,12288,True,True,4,0,ok,,17604.0,17600.0,17600.0,17604.0,512.0,0.0,0.0,0.0,6.128707900643349e-05,0.07674146816134453,4.640666153281927,0.3938465118408203,0.0,5.033907890319824,True,
prefix,pr2_v2,4096,4108,256,264,4,128,2,1.3291575908660889,1.294390618801117,0.14206403493881226,1.1523265838623047,True,12288,True,True,4,0,ok,,17604.0,17600.0,17600.0,17604.0,512.0,0.0,0.0,0.0,6.023375317454338e-05,0.06884380895644426,4.643686559982598,0.3589029312133789,0.0,5.001874923706055,True,
prefix,pr2_v2,4096,4108,256,264,8,128,0,1.4962825775146484,1.4301228523254395,0.22936519980430603,1.2007576525211334,True,28672,True,True,8,0,ok,,35208.0,35200.0,35200.0,35208.0,1024.0,0.0,0.0,0.0,0.00012462353333830833,0.1661841832101345,9.769163930788636,0.9495501518249512,0.0,10.718098163604736,True,
prefix,pr2_v2,4096,4108,256,264,8,128,1,1.48753023147583,1.4211556613445282,0.22167277336120605,1.1994828879833221,True,28672,True,True,8,0,ok,,35208.0,35200.0,35200.0,35208.0,1024.0,0.0,0.0,0.0,0.0002328162081539631,0.1578047089278698,9.777096421923488,0.9257001876831055,0.0,10.704574823379517,True,
prefix,pr2_v2,4096,4108,256,264,8,128,2,1.4982900619506836,1.4269616901874542,0.225539892911911,1.2014217972755432,True,28672,True,True,8,0,ok,,35208.0,35200.0,35200.0,35208.0,1024.0,0.0,0.0,0.0,0.0001279129646718502,0.1589518915861845,9.77797225676477,0.9274027347564697,0.0,10.708600282669067,True,
prefix,pr2_v2,4096,4109,512,520,2,128,0,1.2407112121582031,1.2227826118469238,0.08158385753631592,1.141198754310608,True,4096,True,True,2,0,ok,,9316.0,9312.0,9312.0,9316.0,256.0,0.0,0.0,0.0,1.6445759683847427e-05,0.029837227892130613,2.292033802252263,0.09373998641967773,0.0,2.3856797218322754,True,
prefix,pr2_v2,4096,4109,512,520,2,128,1,1.2356297969818115,1.2189573049545288,0.07744038105010986,1.141516923904419,True,4096,True,True,2,0,ok,,9316.0,9312.0,9312.0,9316.0,256.0,0.0,0.0,0.0,1.6429461538791656e-05,0.03040429577231407,2.291017002891749,0.0918738842010498,0.0,2.382821559906006,True,
prefix,pr2_v2,4096,4109,512,520,2,128,2,1.2556133270263672,1.2394232749938965,0.09963357448577881,1.1397897005081177,True,4096,True,True,2,0,ok,,9316.0,9312.0,9312.0,9316.0,256.0,0.0,0.0,0.0,2.5661196559667587e-05,0.033834341913461685,2.2877204213291407,0.13841581344604492,0.0,2.42588472366333,True,
prefix,pr2_v2,4096,4109,512,520,4,128,0,1.3433341979980469,1.3160799741744995,0.1677502989768982,1.1483296751976013,True,12288,True,True,4,0,ok,,18632.0,18624.0,18624.0,18632.0,512.0,0.0,0.0,0.0,0.00010218517854809761,0.10960017517209053,4.642560219857842,0.45881056785583496,0.0,5.0939857959747314,True,
prefix,pr2_v2,4096,4109,512,520,4,128,1,1.3263757228851318,1.2916892766952515,0.13579922914505005,1.1558900475502014,True,12288,True,True,4,0,ok,,18632.0,18624.0,18624.0,18632.0,512.0,0.0,0.0,0.0,3.337254747748375e-05,0.06215528678148985,4.6610703729093075,0.32309556007385254,0.0,4.984868049621582,True,
prefix,pr2_v2,4096,4109,512,520,4,128,2,1.330242395401001,1.2994756698608398,0.14866375923156738,1.1508119106292725,True,12288,True,True,4,0,ok,,18632.0,18624.0,18624.0,18632.0,512.0,0.0,0.0,0.0,0.00010146619752049446,0.09494002722203732,4.6477960189804435,0.3845834732055664,0.0,5.025234222412109,True,
prefix,pr2_v2,4096,4109,512,520,8,128,0,1.543379306793213,1.475925624370575,0.2621816396713257,1.2137439846992493,True,28672,True,True,8,0,ok,,37264.0,37248.0,37248.0,37264.0,1024.0,0.0,0.0,0.0,0.0003418843261897564,0.2668775077909231,9.902149759232998,1.1711792945861816,0.0,11.05755066871643,True,
prefix,pr2_v2,4096,4109,512,520,8,128,1,1.5374667644500732,1.4672905206680298,0.2537088394165039,1.2135816812515259,True,28672,True,True,8,0,ok,,37264.0,37248.0,37248.0,37264.0,1024.0,0.0,0.0,0.0,0.00034526921808719635,0.2603735029697418,9.896519094705582,1.1510918140411377,0.0,11.035603761672974,True,
prefix,pr2_v2,4096,4109,512,520,8,128,2,1.5473222732543945,1.4813449680805206,0.2681088149547577,1.213236153125763,True,28672,True,True,8,0,ok,,37264.0,37248.0,37248.0,37264.0,1024.0,0.0,0.0,0.0,0.0003386973403394222,0.2595168510451913,9.901728482916951,1.2653770446777344,0.0,11.15076231956482,True,
