mode,run_id,shared_prefix_tokens_target,shared_prefix_tokens_actual,unique_suffix_tokens_target,unique_suffix_tokens_actual,num_requests,output_tokens,repeat,total_e2e_latency,per_request_latency_mean,per_request_ttft_mean,per_request_decode_time_mean,prefix_token_ids_exact_match,client_repeated_prefix_tokens,stream,output_length_control_requested,num_success,num_failed,status,error,prefix_cache_queries_delta,prefix_cache_hits_delta,cached_prompt_tokens_delta,prompt_tokens_delta,generation_tokens_delta,num_requests_running_delta,num_requests_waiting_delta,gpu_kv_cache_usage_delta,request_queue_time_delta,request_prefill_time_delta,request_decode_time_delta,ttft_delta,tpot_delta,e2e_latency_delta,prefix_cache_metrics_reliable,metrics_error
prefix,pr2_v2_noprefix,1024,1036,1024,1032,4,128,2,1.5690617561340332,1.538316786289215,0.31121987104415894,1.2270969152450562,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,8388.0,512.0,0.0,0.0,0.0,3.2646115869283676e-05,0.8387445756234229,4.917470545973629,1.074061393737793,0.0,5.992224931716919,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,8,128,0,1.9501233100891113,1.9046449661254883,0.5504987239837646,1.3541462421417236,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,16776.0,1024.0,0.0,0.0,0.0,0.10813543666154146,2.915181578602642,10.858080827165395,3.80859112739563,0.0,14.666321992874146,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,8,128,1,1.9471311569213867,1.8900061547756195,0.5355793833732605,1.354426771402359,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,16776.0,1024.0,0.0,0.0,0.0,0.16426665661856532,2.9799600453116,10.858504317235202,3.7125864028930664,0.0,14.57131838798523,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,8,128,2,1.9593474864959717,1.903819501399994,0.5495250225067139,1.35429447889328,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,16776.0,1024.0,0.0,0.0,0.0,0.16101986123248935,2.986810347996652,10.859025672543794,3.7973060607910156,0.0,14.656503677368164,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,2,128,0,1.5643634796142578,1.5471593141555786,0.303253173828125,1.2439061403274536,True,4096,True,True,2,0,ok,,0.0,0.0,0.0,8802.0,256.0,0.0,0.0,0.0,1.207645982503891e-05,0.4320659954100847,2.496017044875771,0.5373165607452393,0.0,3.0331997871398926,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,2,128,1,1.5668530464172363,1.550208568572998,0.3082996606826782,1.2419089078903198,True,4096,True,True,2,0,ok,,0.0,0.0,0.0,8802.0,256.0,0.0,0.0,0.0,1.7516780644655228e-05,0.4338537734001875,2.492161402478814,0.552537202835083,0.0,3.044663429260254,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,2,128,2,1.570425033569336,1.5539758205413818,0.308813214302063,1.2451626062393188,True,4096,True,True,2,0,ok,,0.0,0.0,0.0,8802.0,256.0,0.0,0.0,0.0,1.3493932783603668e-05,0.4294814011082053,2.497504630126059,0.549462080001831,0.0,3.046910047531128,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,4,128,0,1.9508299827575684,1.9100319743156433,0.551806628704071,1.3582253456115723,True,12288,True,True,4,0,ok,,0.0,0.0,0.0,17604.0,512.0,0.0,0.0,0.0,0.13467161357402802,1.579638282302767,5.456133943516761,2.0013091564178467,0.0,7.45743727684021,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,4,128,1,1.9537415504455566,1.9155501127243042,0.5569134950637817,1.3586366176605225,True,12288,True,True,4,0,ok,,0.0,0.0,0.0,17604.0,512.0,0.0,0.0,0.0,0.13530113361775875,1.5843926407396793,5.456907074898481,2.0296010971069336,0.0,7.486638784408569,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,4,128,2,1.9606657028198242,1.92204087972641,0.5630602240562439,1.358980655670166,True,12288,True,True,4,0,ok,,0.0,0.0,0.0,17604.0,512.0,0.0,0.0,0.0,0.1362319146282971,1.5877390909008682,5.458957863040268,2.0575382709503174,0.0,7.516435861587524,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,8,128,0,2.7675395011901855,2.6925469636917114,0.9824692606925964,1.710077702999115,True,28672,True,True,8,0,ok,,0.0,0.0,0.0,35208.0,1024.0,0.0,0.0,0.0,1.7910262309014797,4.531380188185722,13.727682731114328,7.149282693862915,0.0,20.876296997070312,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,8,128,1,2.767225742340088,2.690941274166107,0.98201122879982,1.7089300453662872,True,28672,True,True,8,0,ok,,0.0,0.0,0.0,35208.0,1024.0,0.0,0.0,0.0,1.7753683677874506,4.519908108282834,13.723105826415122,7.1471803188323975,0.0,20.86958932876587,True,
prefix,pr2_v2_noprefix,4096,4108,256,264,8,128,2,2.76633620262146,2.6912377774715424,0.9798486828804016,1.7113890945911407,True,28672,True,True,8,0,ok,,0.0,0.0,0.0,35208.0,1024.0,0.0,0.0,0.0,1.7497209305875003,4.5197741449810565,13.740623749792576,7.132385969161987,0.0,20.871443033218384,True,
prefix,pr2_v2_noprefix,4096,4109,512,520,2,128,0,1.5630824565887451,1.5502506494522095,0.2989126443862915,1.251338005065918,True,4096,True,True,2,0,ok,,0.0,0.0,0.0,9316.0,256.0,0.0,0.0,0.0,1.087132841348648e-05,0.4548242408782244,2.511037761811167,0.544111967086792,0.0,3.0551536083221436,True,
prefix,pr2_v2_noprefix,4096,4109,512,520,2,128,1,1.5811936855316162,1.564400315284729,0.3149721622467041,1.249428153038025,True,4096,True,True,2,0,ok,,0.0,0.0,0.0,9316.0,256.0,0.0,0.0,0.0,1.1996366083621979e-05,0.4570883479900658,2.5083399191498756,0.565596342086792,0.0,3.0738589763641357,True,
prefix,pr2_v2_noprefix,4096,4109,512,520,2,128,2,1.5775434970855713,1.5610517263412476,0.3108232021331787,1.2502285242080688,True,4096,True,True,2,0,ok,,0.0,0.0,0.0,9316.0,256.0,0.0,0.0,0.0,1.074792817234993e-05,0.4547389312647283,2.5087940311059356,0.5590174198150635,0.0,3.0677847862243652,True,
prefix,pr2_v2_noprefix,4096,4109,512,520,4,128,0,1.981213092803955,1.9502328038215637,0.5730887651443481,1.3771440386772156,True,12288,True,True,4,0,ok,,0.0,0.0,0.0,18632.0,512.0,0.0,0.0,0.0,0.14589457493275404,1.68452606536448,5.537725548725575,2.10508131980896,0.0,7.642793655395508,True,
prefix,pr2_v2_noprefix,4096,4109,512,520,4,128,1,1.9946649074554443,1.9568934440612793,0.58042973279953,1.3764637112617493,True,12288,True,True,4,0,ok,,0.0,0.0,0.0,18632.0,512.0,0.0,0.0,0.0,0.1449963734485209,1.673145919572562,5.5288096950389445,2.128183603286743,0.0,7.6571574211120605,True,
prefix,pr2_v2_noprefix,4096,4109,512,520,4,128,2,1.9871430397033691,1.9486480951309204,0.5715661644935608,1.3770819306373596,True,12288,True,True,4,0,ok,,0.0,0.0,0.0,18632.0,512.0,0.0,0.0,0.0,0.1445231600664556,1.6732639740221202,5.531479551456869,2.0933237075805664,0.0,7.6247241497039795,True,
prefix,pr2_v2_noprefix,4096,4109,512,520,8,128,0,2.8792221546173096,2.8017980754375458,1.020116537809372,1.7816815376281738,True,28672,True,True,8,0,ok,,0.0,0.0,0.0,37264.0,1024.0,0.0,0.0,0.0,1.8368587200529873,4.733925383538008,14.306841825600713,7.401947498321533,0.0,21.707931756973267,True,
prefix,pr2_v2_noprefix,4096,4109,512,520,8,128,1,2.8806440830230713,2.8007898926734924,1.0173331499099731,1.7834567427635193,True,28672,True,True,8,0,ok,,0.0,0.0,0.0,37264.0,1024.0,0.0,0.0,0.0,1.8203849396668375,4.732966705691069,14.319845577701926,7.385096549987793,0.0,21.70479941368103,True,
prefix,pr2_v2_noprefix,4096,4109,512,520,8,128,2,2.880918264389038,2.8033062517642975,1.0202114880084991,1.7830947637557983,True,28672,True,True,8,0,ok,,0.0,0.0,0.0,37264.0,1024.0,0.0,0.0,0.0,1.7294984073378146,4.69755481928587,14.320332974661142,7.422504901885986,0.0,21.741888999938965,True,
